buying_format,category,item_custom_info,item_url,thumbnail_url,title
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41163748/case-ih-9180.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/318385/41163748/41163748_1616111419_360.jpg,Case IH 9180
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41164261/case-ih-350.html,,Case IH 350
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41163790/kubota-l3301hst.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/444618/41163790/41163790_1616111709_447.jpg,Kubota L3301HST
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/new/farm-tractors/41137296/case-ih-steiger-580-hd.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/318385/41137296/41137296_1615940592_971.jpg,Case IH STEIGER 580 HD
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41137297/case-ih-magnum-310-cvt.html,,Case IH MAGNUM 310 CVT
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41137324/case-ih-mx170.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/318385/41137324/41137324_1616543694_777.jpg,Case IH MX170
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41137352/massey-ferguson-1835m.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/488957/41137352/41137352_1615941163_288.jpg,Massey Ferguson 1835M
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41137350/case-ih-986.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/488957/41137350/41137350_1616544204_237.jpg,Case IH 986
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41137338/case-ih-1086.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/444618/41137338/41137338_1615940868_833.jpg,Case IH 1086
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41137224/john-deere-6145r.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/199823/41137224/41137224_1616111087_824.jpg,John Deere 6145R
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41134770/new-holland-powerstar-100.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/489905/41134770/41134770_1615853542_567.jpg,New Holland POWERSTAR 100
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41134771/kubota-l3301hst.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/489905/41134771/41134771_1615853545_152.jpg,Kubota L3301HST
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41134739/new-holland-t4-75.html,,New Holland T4.75
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41135279/new-holland-powerstar-100.html,,New Holland Powerstar 100
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41134692/steiner-450.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/199823/41134692/41134692_1615852408_397.jpg,Steiner 450
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41125644/john-deere-4630.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/318385/41125644/41125644_1615940734_133.jpg,John Deere 4630
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41125642/case-ih-puma-150-cvt.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/318385/41125642/41125642_1616198047_720.jpg,Case IH PUMA 150 CVT
